,SYSTEMSTOP,OBJECTID,the_geom,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAM,Longitude,Latitude
944,3103,1071,POINT (-87.70321283499999 41.784363498999994),KEDZIE,60TH STREET,NB,NS,"52,52A",,CHICAGO,1,Kedzie & 60th Street,-87.70321284,41.7843635
945,11914,1072,POINT (-87.69972299900002 42.00656099999998),CALIFORNIA,MORSE,NB,NS,93,,CHICAGO,1,California & Morse,-87.699723,42.006561
946,10439,1073,POINT (-87.74734592300001 42.029315871999984),SKOKIE BLVD,SEARLE,NB,NT,54A,,SKOKIE,1,Skokie Blvd & Searle,-87.74734592,42.02931587
947,3563,1074,POINT (-87.75048791299997 42.04092439200002),BRONX,DEMPSTER,NB,FS,"54A,97",,SKOKIE,1,Bronx & Dempster,-87.75048791,42.04092439
948,2517,1075,POINT (-87.606744999 41.820362999999986),COTTAGE GROVE,41ST STREET (north leg),NB,NS,4,N4,CHICAGO,1,Cottage Grove & 41st Street,-87.606745,41.820363
949,10044,1076,POINT (-87.70152877700002 41.70982987299999),KEDZIE,101ST STREET (north leg),SB,NS,52A,,EVERGREEN PARK,1,Kedzie & 101st Street,-87.70152878,41.70982987
950,6608,1077,POINT (-87.63746399899998 41.90217200000001),ORLEANS,HILL,SB,NS,37,,CHICAGO,1,Orleans & Hill,-87.637464,41.902172
951,10036,1078,POINT (-87.70202787699998 41.72450122599997),KEDZIE,93RD STREET,SB,NS,52A,,EVERGREEN PARK,1,Kedzie & 93rd Street,-87.70202788,41.72450123
952,7320,1079,POINT (-87.54720579100001 41.655592292999984),BALTIMORE,132ND STREET,SB,NS,30,,CHICAGO,1,Baltimore & 132nd Street,-87.54720579,41.65559229
953,11526,1080,POINT (-87.76724899999999 41.95873),CENTRAL,CULLOM,SB,NS,85,,CHICAGO,1,Central & Cullom,-87.767249,41.95873
954,11190,1081,POINT (-87.71532300000001 41.860880001),CENTRAL PARK,15TH STREET,SB,NS,82,,CHICAGO,1,Central Park & 15th Street,-87.715323,41.86088
955,73,1082,POINT (-87.62439600099998 41.876270999999974),MICHIGAN,betw. VAN BUREN & CONGRES,SB,MB,"1,3,4,7,J14,26,28,126,132,143,147",N4,CHICAGO,1,Michigan & Van Buren/Congress,-87.624396,41.876271
956,11153,1083,POINT (-87.71191900000002 41.91559699999999),KIMBALL,CORTLAND,SB,NS,82,,CHICAGO,1,Kimball & Cortland,-87.711919,41.915597
957,1786,1084,POINT (-87.67379160000002 42.007866587000024),CLARK,MORSE,SB,NS,22,N22,CHICAGO,1,Clark & Morse,-87.6737916,42.00786659
958,6535,1085,POINT (-87.63185496699998 41.780100893999986),YALE,63RD STREET,SB,NS,24,,CHICAGO,1,Yale & 63rd Street,-87.63185497,41.78010089
959,6545,1086,POINT (-87.629753 41.761973001),WENTWORTH,73RD STREET,SB,NS,24,,CHICAGO,1,Wentworth & 73rd Street,-87.629753,41.761973
960,17676,1087,POINT (-87.60966564400002 41.693101024999976),COTTAGE GROVE,111TH STREET,NB,FS,"4,115",,CHICAGO,1,Cottage Grove & 111th Street,-87.60966564,41.69310103
961,17677,1088,POINT (-87.797903448 42.054878342999984),GOLF ROAD,WAUKEGAN (AVON),WB,MB,X98,,MORTON GROVE,1,Golf Road & Waukegan (Avon),-87.79790345,42.05487834
962,17481,1089,POINT (-87.78565251200001 41.93825133500002),BELMONT,NARRAGANSETT,EB,FS,77,N77,CHICAGO,1,Belmont & Narragansett,-87.78565251,41.93825134
963,17479,1090,POINT (-87.70306968800003 41.93943344500002),BELMONT,SACRAMENTO,WB,FS,77,N77,CHICAGO,1,Belmont & Sacramento,-87.70306969,41.93943345
964,17483,1091,POINT (-87.801577958 41.938131258),BELMONT,SAYRE,WB,FS,77,N77,CHICAGO,1,Belmont & Sayre,-87.80157796,41.93813126
965,14809,1092,POINT (-87.79543544500001 41.923666298),GRAND,OAK PARK,WB,FS,"65,74",,CHICAGO,1,Grand & Oak Park,-87.79543545,41.9236663
966,10987,1093,POINT (-87.751601 41.931408999999974),DIVERSEY,LAVERGNE,EB,NS,76,,CHICAGO,1,Diversey & Lavergne,-87.751601,41.931409
967,4383,1094,POINT (-87.78679100099998 41.79218500000002),ARCHER,NASHVILLE,EB,NS,"62,62H",,CHICAGO,1,Archer & Nashville,-87.786791,41.792185
968,4867,1095,POINT (-87.63892797300002 41.94036376499997),INNER LAKE SHR,BELMONT,SB,NS,"135,146",,CHICAGO,1,Lake Shore Drive & Belmont,-87.63892797,41.94036377
969,2336,1096,POINT (-87.62655700099998 41.84172799999999),STATE,29TH STREET,NB,NS,29,,CHICAGO,1,State & 29th Street,-87.626557,41.841728
970,5895,1097,POINT (-87.64525900000001 41.80144200000001),HALSTED,51ST STREET,NB,NS,8,,CHICAGO,1,Halsted & 51st Street,-87.645259,41.801442
971,6371,1098,POINT (-87.656657123 41.86352437599999),RACINE,14TH STREET,SB,NS,60,N60,CHICAGO,1,Racine & 14th Street,-87.65665712,41.86352438
972,17327,1099,POINT (-87.72770976300001 41.95348808599999),PULASKI,IRVING PARK,SB,FS,53,,CHICAGO,1,Pulaski & Irving Park,-87.72770976,41.95348809
973,10485,1100,POINT (-87.74802537900001 41.973083997),CICERO,ELSTON,SB,NS,54A,,CHICAGO,1,Cicero & Elston,-87.74802538,41.973084
974,17334,1101,POINT (-87.69771130100003 41.93193819099997),CALIFORNIA,DIVERSEY,SB,FS,52,,CHICAGO,1,California & Diversey,-87.6977113,41.93193819
975,6120,1102,POINT (-87.66328725800003 41.73951660900002),ASHLAND,85TH STREET,SB,NS,9,N9,CHICAGO,1,Ashland & 85th Street,-87.66328726,41.73951661
976,8842,1103,POINT (-87.677847999 41.92146600000001),DAMEN,WEBSTER,SB,NS,50,,CHICAGO,1,Damen & Webster,-87.677848,41.921466
977,4859,1104,POINT (-87.648712773 41.96559974600001),MARINE DRIVE,WILSON,SB,NS,"136,146",,CHICAGO,1,Marine Drive & Wilson,-87.64871277,41.96559975
978,3054,1105,POINT (-87.705422 41.855489999999975),KEDZIE,19TH STREET,SB,NS,52,,CHICAGO,1,Kedzie & 19th Street,-87.705422,41.85549
979,9565,1106,POINT (-87.77687084299998 41.95316302399999),AUSTIN,IRVING PARK,SB,NS,91,,CHICAGO,1,Austin & Irving Park,-87.77687084,41.95316302
980,9609,1107,POINT (-87.77453903700001 41.87634274200002),AUSTIN,JACKSON,SB,FS,91,,OAK PARK,1,Austin & Jackson,-87.77453904,41.87634274
981,2245,1108,POINT (-87.61517512299997 41.756472238000015),KING DRIVE,76TH STREET,SB,FS,3,,CHICAGO,1,King Drive & 76th Street,-87.61517512,41.75647224
982,10216,1109,POINT (-87.74673912499998 41.93163698000001),CICERO,DIVERSEY,SB,NS,54,,CHICAGO,1,Cicero & Diversey,-87.74673913,41.93163698
983,5347,1110,POINT (-87.659790455 41.969157111000015),BROADWAY,LAWRENCE,SB,NS,36,,CHICAGO,1,Broadway & Lawrence,-87.65979046,41.96915711
984,2588,1111,POINT (-87.60501796 41.74035501999998),COTTAGE GROVE,85TH STREET,SB,NT,4,,CHICAGO,1,Cottage Grove & 85th Street,-87.60501796,41.74035502
985,12847,1112,POINT (-87.72355546099999 41.80178737),PULASKI,ARCHER,SB,FS,53A,,CHICAGO,1,Pulaski & Archer,-87.72355546,41.80178737
986,8255,1113,POINT (-87.68566209400001 41.84848433299999),WESTERN,24TH STREET,SB,NS,49,N49,CHICAGO,1,Western & 24th Street,-87.68566209,41.84848433
987,5373,1114,POINT (-87.62842999899999 41.901985000000025),STATE,MAPLE,SB,NS,36,,CHICAGO,1,State & Maple,-87.62843,41.901985
988,8187,1115,POINT (-87.68882368200002 41.961419405000015),WESTERN,MONTROSE,SB,NS,"49,X49",N49,CHICAGO,1,Western & Montrose,-87.68882368,41.96141941
989,14963,1116,POINT (-87.677328214 41.90302211300002),DAMEN,DIVISION,SB,FS,50,,CHICAGO,1,Damen & Division,-87.67732821,41.90302211
990,1417,1117,POINT (-87.63294199900002 41.900327000000004),LASALLE,OAK,SB,FS,156,,CHICAGO,1,LaSalle & Oak,-87.632942,41.900327
991,9753,1118,POINT (-87.76826990699999 41.97644309399999),MILWAUKEE,CENTRAL,NWB,NS,"85,85A",,CHICAGO,1,Milwaukee & Central,-87.76826991,41.97644309
992,16057,1119,POINT (-87.63125027799998 41.816229588),WENTWORTH,43RD STREET,SB,FS,"24,43",,CHICAGO,1,Wentworth & 43rd Street,-87.63125028,41.81622959
993,1431,1120,POINT (-87.62769601100001 41.87499673399998),STATE,CONGRESS & HARRISON,SB,MB,"2,6,10,29,62,130,146,148",N62,CHICAGO,1,State & Harrison/Congress,-87.62769601,41.87499673
994,2204,1121,POINT (-87.617178088 41.82740376300001),KING DRIVE,37TH STREET,SB,FS,3,,CHICAGO,1,King Drive & 37th Street,-87.61717809,41.82740376
995,11464,1122,POINT (-87.66762667799998 41.98817618099997),RIDGE,ARDMORE,SEB,NS,84,,CHICAGO,1,Ridge & Ardmore,-87.66762668,41.98817618
996,11204,1123,POINT (-87.71710732499997 41.837103458),LAWNDALE,31ST STREET,SB,NS,82,,CHICAGO,1,Lawndale & 31st Street,-87.71710733,41.83710346
997,1830,1124,POINT (-87.64802165399999 41.93651476100001),CLARK,WELLINGTON,SB,NS,22,N22,CHICAGO,1,Clark & Wellington,-87.64802165,41.93651476
998,3021,1125,POINT (-87.69688044899999 41.89939052699998),CALIFORNIA,AUGUSTA,SB,NS,52,,CHICAGO,1,California & Augusta,-87.69688045,41.89939053
999,1070,1126,POINT (-87.63966993600002 41.94128406300001),LAKE SHORE,MELROSE,SB,NS,151,,CHICAGO,1,Lake Shore & Melrose,-87.63966994,41.94128406
1000,11179,1127,POINT (-87.71085900000003 41.87463200000002),HOMAN,CONGRESS,SB,NS,82,,CHICAGO,1,Homan & Congress,-87.710859,41.874632
1001,593,1128,POINT (-87.620224001 41.89408100000003),FAIRBANKS,ERIE,NB,NS,"3,66,120,121,157",N66,CHICAGO,1,Fairbanks & Erie,-87.620224,41.894081
1002,15082,1129,POINT (-87.620231058 41.71248726800002),MICHIGAN,100TH STREET,SB,FS,"34,103,106,119",N34,CHICAGO,1,Michigan & 100th Street,-87.62023106,41.71248727
1003,6118,1130,POINT (-87.663400034 41.74324657699998),ASHLAND,83RD STREET,SB,NS,"9,X9",N9,CHICAGO,1,Ashland & 83rd Street,-87.66340003,41.74324658
1004,11688,1131,POINT (-87.78665811299999 41.953041412999994),NARRAGANSETT,IRVING PARK,SB,NS,86,,CHICAGO,1,Narragansett & Irving Park,-87.78665811,41.95304141
1005,11565,1132,POINT (-87.765246999 41.88937900100001),CENTRAL,RACE,SB,NS,85,,CHICAGO,1,Central & Race,-87.765247,41.889379
1006,3028,1133,POINT (-87.70647759299999 41.889642127),KEDZIE,FRANKLIN(s.service drive),SB,FS,52,,CHICAGO,1,Kedzie & Franklin,-87.70647759,41.88964213
1007,17226,1134,POINT (-87.66642689600002 41.8631206),ASHLAND,14TH STREET,SB,FS,9,N9,CHICAGO,1,Ashland & 14th Street,-87.6664269,41.8631206
1008,5599,1198,POINT (-87.81948345400002 41.95242230399998),IRVING PARK,OVERHILL,EB,NT,80,,CHICAGO,1,Irving Park & Overhill,-87.81948345,41.9524223
1009,10790,1199,POINT (-87.60864987399998 41.76573529199999),71ST STREET,LANGLEY,EB,NS,71,,CHICAGO,1,71st Street & Langley,-87.60864987,41.76573529
1010,15384,1200,POINT (-87.68122248899999 41.88117402500001),MADISON,LEAVITT,EB,FS,20,N20,CHICAGO,1,Madison & Leavitt,-87.68122249,41.88117403
1011,10196,1201,POINT (-87.586439015 41.773268981),67TH STREET,STONY ISLAND,EB,NS,"N5,67",N5,CHICAGO,1,67th Street & Stony Island,-87.58643902,41.77326898
1012,715,1202,POINT (-87.70052165800001 41.895792814),GRAND,CHICAGO,EB,NS,65,,CHICAGO,6,Grand & Chicago,-87.70052166,41.89579281
1013,8616,1203,POINT (-87.669845829 41.97991834200002),ASHLAND,BALMORAL,SB,NS,50,,CHICAGO,1,Ashland & Balmoral,-87.66984583,41.97991834
1014,5587,1204,POINT (-87.75586564600002 41.962398260999976),MILWAUKEE,SUNNYSIDE,NWB,NS,56,,CHICAGO,1,Milwaukee & Sunnyside,-87.75586565,41.96239826
1015,6491,1205,POINT (-87.63016744999999 41.853057131000014),CLARK,CERMAK,SB,NS,24,,CHICAGO,1,Clark & Cermak,-87.63016745,41.85305713
1016,4627,1206,POINT (-87.63689299999999 41.88982099999998),ORLEANS,HUBBARD,NB,NS,"37,125",,CHICAGO,1,Orleans & Hubbard,-87.636893,41.889821
1017,6683,1207,POINT (-87.68597556999998 41.868871797),WESTERN,TAYLOR (south leg),NB,NS,"49,157",N49,CHICAGO,1,Western & Taylor,-87.68597557,41.8688718
1018,1211,1208,POINT (-87.66199499999999 42.00935800000002),SHERIDAN,LUNT,NB,FS,"147,151",0,CHICAGO,1,Sheridan & Lunt,-87.661995,42.009358
1019,14444,1209,POINT (-87.660510182 41.99438051300001),BROADWAY,GRANVILLE,SB,FS,36,,CHICAGO,1,Broadway & Granville,-87.66051018,41.99438051
1020,5956,1210,POINT (-87.648536423 41.92172473199997),HALSTED,WEBSTER,NB,NS,8,,CHICAGO,1,Halsted & Webster,-87.64853642,41.92172473
1021,4638,1211,POINT (-87.64725504500001 41.873835308000025),HALSTED,HARRISON,SB,FS,8,,CHICAGO,1,Halsted & Harrison,-87.64725505,41.87383531
1022,3665,1212,POINT (-87.64329300000003 41.72869000100002),HALSTED,91ST STREET,NB,NS,8A,,CHICAGO,1,Halsted & 91st Street,-87.643293,41.72869
1023,10490,1213,POINT (-87.747683629 41.96084041900002),CICERO,MONTROSE,SB,NS,54A,,CHICAGO,1,Cicero & Montrose,-87.74768363,41.96084042
1024,4922,1214,POINT (-87.64988499999998 41.95856199999997),CLARENDON,BUENA,SB,NS,"135,148",,CHICAGO,1,Clarendon & Buena,-87.649885,41.958562
1025,6171,1215,POINT (-87.66364072599998 41.76477885000003),ASHLAND,71ST STREET,NB,NS,9,N9,CHICAGO,1,Ashland & 71st Street,-87.66364073,41.76477885
1026,8722,1216,POINT (-87.67364300000003 41.772002999999984),DAMEN,MARQUETTE RD,NB,NS,48,,CHICAGO,1,Damen & Marquette Rd,-87.673643,41.772003
1027,3838,1217,POINT (-87.75552899899998 41.89132800099998),LARAMIE,OHIO,SB,NS,57,,CHICAGO,1,Laramie & Ohio,-87.755529,41.891328
1028,6351,1218,POINT (-87.63943799999998 41.87700000000001),CANAL,VAN BUREN,NB,FS,"7,37,60,125,157",N60,CHICAGO,1,Canal & Van Buren,-87.639438,41.877
1029,6711,1219,POINT (-87.63510947200001 41.87791525900002),FRANKLIN,JACKSON,NB,NS,"134,135,136,156",,CHICAGO,1,Franklin & Jackson,-87.63510947,41.87791526
1030,1415,1220,POINT (-87.63305239699997 41.90365173800001),LASALLE,DIVISION,SB,FS,156,,CHICAGO,1,LaSalle & Division,-87.6330524,41.90365174
1031,14429,1221,POINT (-87.67469662600001 42.01244335400003),CLARK,TOUHY,SB,FS,22,N22,CHICAGO,1,Clark & Touhy,-87.67469663,42.01244335
1032,4732,1222,POINT (-87.62810529500001 41.87950873699998),ADAMS,STATE,WB,FS,"1,7,28,126,130,151",,CHICAGO,1,Adams & State,-87.6281053,41.87950874
1033,15942,1223,POINT (-87.71455604200003 41.80804677100002),47TH STREET,ARCHER,WB,FS,47,,CHICAGO,1,47th Street & Archer,-87.71455604,41.80804677
1034,6824,1224,POINT (-87.68603762700002 41.85942683899998),16TH STREET,WESTERN,WB,FS,18,,CHICAGO,1,16th Street & Western,-87.68603763,41.85942684
1035,844,1225,POINT (-87.80051573600002 41.923599034000006),GRAND,SAYRE,WB,NS,"65,74",,CHICAGO,1,Grand & Sayre,-87.80051574,41.92359903
1036,120,1226,POINT (-87.69648346899999 41.87749584699998),JACKSON,CALIFORNIA,WB,FS,126,,CHICAGO,1,Jackson & California,-87.69648347,41.87749585
1037,11397,1227,POINT (-87.73265308999999 41.960963478999986),MONTROSE,KEELER,WB,NS,78,,CHICAGO,1,Montrose & Keeler,-87.73265309,41.96096348
1038,11052,1228,POINT (-87.67083372799999 41.932397544000025),DIVERSEY,PAULINA,WB,FS,76,,CHICAGO,1,Diversey & Paulina,-87.67083373,41.93239754
1039,6476,1229,POINT (-87.629369999 41.81626499999999),LASALLE,43RD STREET,NB,NS,"24,43",,CHICAGO,1,LaSalle & 43rd Street,-87.62937,41.816265
1040,9646,1230,POINT (-87.775438001 41.917813000000024),AUSTIN,DICKENS,NB,NS,91,,CHICAGO,1,Austin & Dickens,-87.775438,41.917813
1041,1182,1231,POINT (-87.65484999900002 41.973476000000005),SHERIDAN,ARGYLE,NB,FS,151,,CHICAGO,1,Sheridan & Argyle,-87.65485,41.973476
1042,14453,1232,POINT (-87.659610321 41.971635155),BROADWAY,AINSLIE,NB,FS,36,,CHICAGO,1,Broadway & Ainslie,-87.65961032,41.97163516
1043,8734,1233,POINT (-87.67419001399998 41.79347189800001),DAMEN,GARFIELD,NB,NS,48,,CHICAGO,1,Damen & Garfield,-87.67419001,41.7934719
1044,16122,1234,POINT (-87.68911810899999 41.977867179999976),WESTERN,BERWYN,NB,FS,49B,N49,CHICAGO,1,Western & Berwyn,-87.68911811,41.97786718
1045,9107,1235,POINT (-87.72630127299999 41.906001726),PULASKI,GRAND,NB,NS,53,N53,CHICAGO,1,Pulaski & Grand,-87.72630127,41.90600173
1046,1132,1236,POINT (-87.62496599899998 41.904191000000026),LAKE SHORE,DIVISION,NB,FT,151,,CHICAGO,1,Lake Shore & Division,-87.624966,41.904191
1047,3188,1237,POINT (-87.697116 41.917396999999994),CALIFORNIA,ARMITAGE,NB,NS,52,,CHICAGO,1,California & Armitage,-87.697116,41.917397
1048,6455,1238,POINT (-87.63016500100002 41.78151300000002),WENTWORTH,62ND STREET,NB,NS,24,,CHICAGO,1,Wentworth & 62nd Street,-87.630165,41.781513
1049,5509,1239,POINT (-87.62059499999998 41.88735600000001),COLUMBUS (mid),betw. SOUTH WATER & WACKER,NB,MB,124,,CHICAGO,1,Columbus (Mid) & E. Wacker,-87.620595,41.887356
1050,2920,1240,POINT (-87.64706239100002 41.69236761100001),111TH STREET,MORGAN,WB,NS,111,,CHICAGO,1,111th Street & Morgan,-87.64706239,41.69236761
1051,14567,1241,POINT (-87.62529549499999 41.886737036),S.WATER(lower),MICHIGAN (lower),EB,NS,"120,121",,CHICAGO,1,S. Water (Lower) & Michigan,-87.6252955,41.88673704
1052,17434,1242,POINT (-87.704587489 41.80486704200001),KEDZIE,ORANGE LINE STATION,NEB,TERM,47,,CHICAGO,1,Kedzie Orange Line Station,-87.70458749,41.80486704
1053,6736,1243,POINT (-87.73734057500002 41.858609582999975),16TH STREET,KILBOURN,EB,NS,18,,CHICAGO,1,16th Street & Kilbourn,-87.73734058,41.85860958
1054,12132,1244,POINT (-87.69404297199998 41.706194873000015),103RD STREET,FRANCISCO,EB,NT,103,,CHICAGO,1,103rd Street & Francisco,-87.69404297,41.70619487
1055,12498,1245,POINT (-87.75942345700003 41.94593382599999),ADDISON,LOCKWOOD,EB,NS,152,,CHICAGO,1,Addison & Lockwood,-87.75942346,41.94593383
1056,14707,1246,POINT (-87.69510980500002 42.04830360699998),CHURCH,FLORENCE,EB,NS,205,,EVANSTON,2,Church & Florence,-87.69510981,42.04830361
1057,4035,1247,POINT (-87.73887799900001 41.916961000000015),ARMITAGE,KILBOURN,EB,NS,73,,CHICAGO,1,Armitage & Kilbourn,-87.738878,41.916961
1058,9241,1248,POINT (-87.79337299999997 41.938135999999986),BELMONT,NORMANDY,EB,NS,77,N77,CHICAGO,1,Belmont & Normandy,-87.793373,41.938136
1059,2780,1249,POINT (-87.61665533899998 41.75104397299998),79TH STREET,CALUMET,EB,NS,79,N79,CHICAGO,1,79th Street & Calumet,-87.61665534,41.75104397
1060,5249,1250,POINT (-87.56073745499998 41.71351824499999),100TH STREET,HOXIE,EB,FS,"J14,100",,CHICAGO,1,100th Street & Hoxie,-87.56073746,41.71351825
1061,3762,1251,POINT (-87.673968097 41.968742787),LAWRENCE,RAVENSWOOD (east leg),EB,FS,81,N81,CHICAGO,1,Lawrence & Ravenswood,-87.6739681,41.96874279
1062,8056,1252,POINT (-87.61417552500001 41.81662341200001),43RD STREET,VINCENNES,EB,NS,43,,CHICAGO,1,43rd Street & Vincennes,-87.61417553,41.81662341
1063,12162,1253,POINT (-87.633562966 41.706974145000004),103RD STREET,EGGLESTON,EB,MT,103,,CHICAGO,1,103rd Street & Eggleston,-87.63356297,41.70697415
1064,10911,1254,POINT (-87.66610500000002 41.759344),74TH STREET,PAULINA,EB,MT,75,,CHICAGO,1,74th Street & Paulina,-87.666105,41.759344
1065,9366,1255,POINT (-87.73371103599999 41.73448890200001),87TH STREET,KILBOURN,EB,NT,87,,HOMETOWN,1,87th Street & Kilbourn,-87.73371104,41.7344889
1066,3420,1256,POINT (-87.64732818499999 41.779637348999984),63RD STREET,PEORIA,EB,NS,63,N63,CHICAGO,1,63rd Street & Peoria,-87.64732819,41.77963735
1067,3316,1257,POINT (-87.74845742500003 41.77824701899999),63RD STREET,LAWLER,EB,NS,63W,,CHICAGO,1,63rd Street & Lawler,-87.74845743,41.77824702
1068,4755,1258,POINT (-87.749366888 41.97525353899999),FOSTER,LACROSSE,EB,NS,92,,CHICAGO,1,Foster & Lacrosse,-87.74936689,41.97525354
1069,14696,1259,POINT (-87.75158398600001 42.06243748899999),OLD ORCHARD RD,LAVERGNE,EB,NS,"54A,205",,SKOKIE,2,Old Orchard Rd & Lavergne,-87.75158399,42.06243749
1070,9226,1260,POINT (-87.83111996899999 41.93763271),BELMONT,PIONEER,EB,MT,77,,RIVER GROVE,1,Belmont & Pioneer,-87.83111997,41.93763271
1071,7671,1261,POINT (-87.65344399999998 41.83058599999998),35TH STREET,ABERDEEN,EB,NT,35,,CHICAGO,1,35th Street & Aberdeen,-87.653444,41.830586
1072,17273,1135,POINT (-87.67666754099997 41.87856984299998),DAMEN,ADAMS,SB,FS,50,,CHICAGO,1,Damen & Adams,-87.67666754,41.87856984
1073,11562,1136,POINT (-87.76549055599997 41.89495866499999),CENTRAL,CHICAGO,SB,NS,85,,CHICAGO,1,Central & Chicago,-87.76549056,41.89495867
1074,6030,1137,POINT (-87.66733942600001 41.893433347999974),ASHLAND,ERIE,SB,NS,9,N9,CHICAGO,1,Ashland & Erie,-87.66733943,41.89343335
1075,3062,1138,POINT (-87.70501113799997 41.84095750900002),KEDZIE,28TH STREET,SB,NS,52,,CHICAGO,1,Kedzie & 28th Street,-87.70501114,41.84095751
1076,14542,1139,POINT (-87.55133016600001 41.729910243999996),COMMERCIAL,91ST STREET,SB,FS,"N5,71",N5,CHICAGO,1,Commercial & 91st Street,-87.55133017,41.72991024
1077,15029,1140,POINT (-87.70153929600002 41.815649854000014),ARCHER,POPE JOHN PAUL II/43RD ST,NEB,FS,62,N62,CHICAGO,1,Archer & Pope John Paul II/43rd St,-87.7015393,41.81564985
1078,8848,1141,POINT (-87.67755873700003 41.910630466999976),DAMEN,MILWAUKEE/NORTH AVE.,SB,NS,50,,CHICAGO,1,Damen & Milwaukee/North Ave,-87.67755874,41.91063047
1079,10241,1142,POINT (-87.74559453199998 41.886775462),CICERO,LAKE,SB,NS,54,,CHICAGO,1,Cicero & Lake (Green Line),-87.74559453,41.88677546
1080,15795,1143,POINT (-87.66852706399999 41.93217229200002),ASHLAND,DIVERSEY,SB,FS,"9,X9",,CHICAGO,1,Ashland & Diversey,-87.66852706,41.93217229
1081,15242,1144,POINT (-87.746866022 41.934862735000024),CICERO,WELLINGTON,SB,FS,54,,CHICAGO,1,Cicero & Wellington,-87.74686602,41.93486274
1082,1595,1145,POINT (-87.62409417700002 41.85994461199999),MICHIGAN,16TH STREET,SB,FS,"1,3,4",N4,CHICAGO,1,Michigan & 16th Street,-87.62409418,41.85994461
1083,14564,1146,POINT (-87.68871227199998 41.91772537700001),MILWAUKEE,ARMITAGE,NWB,FS,56,,CHICAGO,1,Milwaukee & Armitage,-87.68871227,41.91772538
1084,3843,1147,POINT (-87.75520999999998 41.882431),LARAMIE,WASHINGTON,SB,NS,57,,CHICAGO,1,Laramie & Washington,-87.75521,41.882431
1085,9142,1148,POINT (-87.72798455499998 41.969958717),PULASKI,AINSLIE,NB,NS,53,,CHICAGO,1,Pulaski & Ainslie,-87.72798456,41.96995872
1086,1610,1149,POINT (-87.62335699900001 41.83275500000002),MICHIGAN,34TH STREET,SB,MT,"1,4,35",N4,CHICAGO,1,Michigan & 34th Street,-87.623357,41.832755
1087,15319,1150,POINT (-87.67242139899997 42.017447505999996),ROGERS,PAULINA,SWB,NT,"147,151",,CHICAGO,1,Rogers & Paulina,-87.6724214,42.01744751
1088,11716,1151,POINT (-87.785026748 41.898303043),RIDGELAND,AUGUSTA,SB,NS,86,,OAK PARK,1,Ridgeland & Augusta,-87.78502675,41.89830304
1089,1967,1152,POINT (-87.674752001 42.013662001),CLARK,CHASE,NB,NS,22,N22,CHICAGO,1,Clark & Chase,-87.674752,42.013662
1090,12918,1153,POINT (-87.72226335099998 41.765808521),PULASKI,70TH STREET,NB,NS,53A,,CHICAGO,1,Pulaski & 70th Street,-87.72226335,41.76580852
1091,11524,1154,POINT (-87.76736899899998 41.962413001000016),CENTRAL,SUNNYSIDE,SB,NS,85,,CHICAGO,1,Central & Sunnyside,-87.767369,41.962413
1092,2431,1155,POINT (-87.625334049 41.77628482099999),STATE,65TH STREET,SB,FS,29,,CHICAGO,1,State & 65th Street,-87.62533405,41.77628482
1093,15903,1156,POINT (-87.63097160000001 41.881380895999996),CLARK,MADISON & MONROE,SB,MB,"22,24",N22,CHICAGO,1,Clark & Madison & Monroe,-87.6309716,41.8813809
