,Indicator,Latitude,Longitude
1233,parking,42.0069369625,-87.7085280875
1234,parking,42.0055570632,-87.7080965158
1235,parking,42.0104770889,-87.7079170667
1236,parking,42.01066666,-87.708641075
1237,parking,42.0053021,-87.70901455
1238,parking,42.0057112333,-87.7090212917
1239,parking,42.0073177091,-87.7089648545
1240,parking,42.0076918786,-87.7089765357
1241,parking,42.0111344,-87.7085583867
1242,parking,42.0088437308,-87.7089177154
1243,parking,42.0092244417,-87.7089210667
1244,parking,42.00977954,-87.70736676
1245,parking,42.00905322,-87.70820404
1246,parking,42.00869122,-87.7074634
1247,parking,42.01094435,-87.7077499167
1248,parking,42.0087942941,-87.7071813647
1249,parking,42.01138136,-87.70762534
1250,parking,42.00956609,-87.7081699
1251,parking,42.0075486036,-87.7080548929
1252,parking,41.8895517913,-87.6334915391
1253,parking,41.8746054583,-87.6416865083
1254,parking,42.0109992308,-87.7064788154
1256,parking,42.0114375917,-87.706439325
1260,parking,41.9978975182,-87.7101589545
1262,parking,41.7851170533,-87.5907182667
1263,parking,41.7849499267,-87.6023142133
1264,parking,41.7842895714,-87.6055844143
1265,parking,41.78491275,-87.6056850833
1267,parking,42.0102345667,-87.7283054667
1268,parking,41.8675386111,-87.6395224111
1270,parking,41.87023468,-87.6401838
1271,parking,41.8678183812,-87.638254925
1275,parking,41.7908627222,-87.5909377444
1276,parking,41.7897174778,-87.5911927111
1281,parking,41.99724198,-87.70492166
1282,parking,41.99730786,-87.70126086
1285,parking,41.8166201455,-87.5985039091
1286,parking,41.9972513143,-87.7035848571
1287,parking,42.0123283,-87.7009608
1288,parking,42.0117509857,-87.7038955143
1290,parking,41.8772392043,-87.6448147348
1291,parking,41.86162448,-87.62294928
1292,parking,41.99768971,-87.70610574
1293,parking,41.9976659,-87.7064524429
1294,parking,41.99758785,-87.7073376
1295,parking,41.99720546,-87.70965682
1298,parking,42.00172335,-87.7267245333
1299,parking,42.0057878,-87.7009869778
1300,parking,41.9907095857,-87.7073037571
1303,parking,41.990646,-87.70814478
1305,parking,41.9910246,-87.70638382
1308,parking,41.9907106333,-87.7037986
1309,parking,41.9909599,-87.7011160778
1310,parking,41.99136528,-87.70155398
1312,parking,41.99071162,-87.7027916
1313,parking,41.8545916732,-87.6293072854
1314,parking,41.8548045029,-87.6278484765
1315,parking,41.8262704857,-87.8189964
1326,parking,41.8331270692,-87.6378259231
1327,parking,41.832008,-87.62580675
1328,parking,41.8390284,-87.62636902
1329,parking,41.83657236,-87.62397842
1330,parking,41.83311766,-87.6322259
1331,parking,41.83386794,-87.62553776
1332,parking,41.83576982,-87.62924392
1333,parking,41.8374416667,-87.6260456889
1334,parking,41.7785810889,-87.7516155
1340,parking,41.89271734,-87.62618482
1343,parking,41.9492373,-87.6540638
1346,parking,41.91019634,-87.64746764
1347,parking,41.97420474,-87.65926686
1348,parking,41.9634968176,-87.6583284941
1349,parking,41.9124309,-87.65124988
1353,parking,41.8955698294,-87.6174483353
1354,parking,42.0121888222,-87.7058115444
1358,parking,41.96108774,-87.69034624
1359,parking,41.8783139286,-87.6431549857
1360,parking,41.8732318714,-87.6416743286
1361,parking,41.7754412154,-87.7342729923
1362,parking,41.7719307899,-87.7435330057
1364,parking,41.9688961778,-87.6946833889
1365,parking,41.77802788,-87.75148446
1366,parking,41.7784325143,-87.7578606857
1367,parking,41.7779825,-87.7538183333
1368,parking,41.785055825,-87.7393572806
1369,parking,42.0014254857,-87.6890465
1370,parking,41.8905218429,-87.6377144571
1371,parking,41.8783082182,-87.6466361818
1373,parking,41.7833357846,-87.7381595654
1376,parking,41.94188134,-87.66904746
1377,parking,41.758289737,-87.5500612667
1378,parking,41.7983542583,-87.592038775
1417,parking,41.88039396,-87.72845516
1562,parking,41.9378532333,-87.7672007067
1586,parking,41.94608684,-87.76840866
1610,bus_station,41.9700442308,-87.7617767385
1630,parking,41.97344674,-87.76532246
1631,parking,41.7934898935,-87.7479442935
1632,parking,41.79411072,-87.74790518
1633,parking,41.7939032579,-87.7452150658
1785,parking,41.7809012571,-87.74201358
1786,parking,41.7771943333,-87.74186715
1787,parking,41.77973138,-87.74196888
1788,parking,41.7741259824,-87.7283419353
1789,parking,41.7940913929,-87.74124305
1827,parking,41.9867424455,-87.8128981
1828,parking,41.98700172,-87.8158947467
1840,parking,41.981763776,-87.835504592
1841,bus_station,41.983566485,-87.83877911
1843,parking,41.98170881,-87.84318607
1844,parking,41.9818587111,-87.8444648333
1845,parking,41.98670382,-87.84457702
1846,parking,41.9858527154,-87.8449351308
1852,parking,41.9783674169,-87.90352978
1877,parking,41.7955802333,-87.6846565
1881,bus_station,41.8000311455,-87.7248955091
1938,parking,41.8175943,-87.5991000429
1982,parking,41.92643172,-87.70541054
2012,parking,41.9395524,-87.7133437
2045,parking,41.9534256875,-87.720067675
2057,parking,41.8434481071,-87.8117864214
2084,parking,41.9803623385,-87.7202589769
2090,parking,41.8435670524,-87.805750681
2095,parking,41.7898028286,-87.7808222714
2096,parking,42.01312998,-87.8945909
2121,parking,41.7910166857,-87.7038598
2133,bus_station,41.8046598846,-87.7044133692
2162,parking,41.8441178286,-87.6933683143
2167,parking,42.00995137,-87.66049076
2168,parking,42.0160979375,-87.662986775
2169,parking,41.7749916143,-87.7582020429
2172,parking,41.7832829818,-87.6048099909
2181,parking,41.9070197565,-87.8416816826
2182,parking,41.9304146889,-87.7082597889
2183,parking,41.8001561273,-87.5900678545
2184,parking,41.97439496,-87.73265158
2185,parking,41.8109556273,-87.5907375091
2186,parking,41.8163943143,-87.5989596429
2187,parking,41.8422755429,-87.8540323571
2188,parking,41.8421822143,-87.8576844286
2189,parking,41.805614,-87.6072571889
2191,parking,41.9556505162,-87.8440054
2192,parking,41.9581141552,-87.8406667648
2197,parking,41.93095012,-87.72404706
2198,parking,41.7359952875,-87.67576505
2199,parking,41.7214442143,-87.6702949
2200,parking,41.8454893364,-87.9041887545
2201,parking,41.844950687,-87.9038488783
2204,parking,41.77278946,-87.57037244
2205,parking,41.8930214667,-87.6159387167
2206,parking,41.8938561286,-87.6197426714
2207,parking,41.8940210111,-87.6172655333
2212,parking,41.91179016,-87.64869126
2213,parking,42.03025511,-87.67832367
2214,parking,41.9987251692,-87.6702014923
2215,parking,41.92721756,-87.90699834
2217,parking,41.9265208308,-87.9044568923
2218,parking,41.92810807,-87.90598086
2219,parking,41.7992787818,-87.6898771364
2220,parking,41.81253976,-87.8490525
2221,parking,41.8093272667,-87.8479576333
2222,parking,41.812598725,-87.847999525
2223,parking,41.8506185063,-87.8235919625
2225,parking,41.8250665762,-87.8695679048
2226,parking,41.8414809167,-87.8665005833
2227,parking,41.6568722714,-87.6772155286
2228,parking,41.6569098923,-87.6765452615
2229,parking,41.6657497652,-87.6985447326
2230,parking,41.65334,-87.6740195857
2231,parking,41.6655788952,-87.7005883429
2232,parking,41.6670011714,-87.7005935214
2233,parking,41.6689546778,-87.7080451333
2234,parking,41.6348884714,-87.660592
2235,parking,41.7945259,-87.8100982
2236,parking,41.7869922475,-87.8157809275
2238,parking,41.7472856667,-87.7331557
2240,parking,41.7648699765,-87.8018213059
2241,parking,41.7493586667,-87.8023446167
2242,parking,41.74177762,-87.7325899
2243,parking,41.73555156,-87.73884574
2244,parking,41.65073165,-87.5897064625
2245,parking,41.6457639879,-87.518924597
2246,parking,41.6808897684,-87.5150081316
2247,parking,41.9418807077,-87.8134057
2249,parking,41.68626278,-87.52923048
2250,parking,41.6883626706,-87.5273368294
2251,parking,41.6893194143,-87.5293289
2252,parking,41.690941985,-87.529195155
2253,parking,41.686913025,-87.5371
2258,parking,41.693536562,-87.519902056
2259,parking,41.7080195375,-87.6034311
2264,parking,41.9052927765,-87.7009046529
2265,parking,41.9075037231,-87.7028153231
2266,parking,41.804416175,-87.5898933667
2268,parking,41.8142949714,-87.6975770571
2269,parking,41.7692936733,-87.5643288167
2270,parking,41.7677032333,-87.5638185167
2271,parking,41.76816668,-87.56489512
2272,parking,41.8179303067,-87.8671572333
2273,parking,41.8150017571,-87.8889233571
2274,parking,41.8010969143,-87.8883196714
2275,parking,41.7731888,-87.8578704167
2276,parking,41.7725503,-87.8535301727
2277,parking,41.7723895167,-87.8561505833
2278,parking,41.769302281,-87.8643348619
2280,parking,41.7703483067,-87.86563157
2281,parking,41.7307180438,-87.8900088313
2282,parking,41.7292463714,-87.8930137214
2283,parking,41.72985004,-87.89156138
2284,parking,41.8359974875,-87.8396645375
2285,parking,41.82963162,-87.83163394
2286,parking,41.8265526364,-87.8224046636
2287,parking,41.845987524,-87.821569168
2288,parking,41.8385272222,-87.8381589667
2289,parking,41.8450221823,-87.8251473532
2290,parking,41.922187105,-87.830632685
2291,parking,41.920881,-87.8328355125
2292,parking,41.8154118,-87.8060380125
2293,parking,41.8177861455,-87.8137046091
2295,parking,41.8263179375,-87.8179653
2297,parking,41.8177458412,-87.8230379941
2300,parking,41.8170812286,-87.8215599
2303,parking,41.8197788302,-87.8220509233
2307,parking,41.8418324103,-87.802692331
2309,parking,41.8155093842,-87.8273362
2313,parking,41.8157082714,-87.826811
2314,parking,41.8139545069,-87.8271763517
2315,parking,41.8150765571,-87.8203001571
2328,parking,41.8514364222,-87.8063026333
2329,parking,41.8513207769,-87.8072875231
2330,parking,41.8506160714,-87.8063148286
2331,parking,41.8506822269,-87.8042451154
2332,parking,41.8510314857,-87.8051602143
2333,parking,41.8533890333,-87.8043169
2334,parking,41.8495511778,-87.8109757278
2335,parking,41.8472352683,-87.812189739
2336,parking,41.846590496,-87.809328652
2337,parking,41.84563148,-87.80807046
2338,parking,41.8462466,-87.8096513857
2339,parking,41.8489484364,-87.8081925091
2340,parking,41.8500339714,-87.8062265
2341,parking,41.8493539875,-87.8043507938
2342,parking,41.8450329231,-87.8106321615
2343,parking,41.8499694214,-87.8052457357
2344,parking,41.84438078,-87.80630146
2345,parking,41.8458212667,-87.8042883111
2346,parking,41.8468072357,-87.80458805
2347,parking,41.8472713077,-87.8061427154
2348,parking,41.8463645412,-87.8041643294
2349,parking,41.8463809778,-87.8062004704
2350,parking,41.8472127786,-87.8073199214
2351,parking,41.8245539692,-87.8334320077
2362,parking,41.84464415,-87.8728414
2369,parking,41.8338949286,-87.8688167571
2376,parking,41.8503423078,-87.8322914906
2383,parking,41.9094017167,-87.65329685
2384,parking,41.8313159889,-87.8661160222
2387,parking,41.8192861522,-87.8805626609
2388,parking,41.8362370429,-87.8563770143
2390,parking,41.8206232333,-87.8803289833
2391,parking,41.8357124,-87.8560519333
2392,parking,41.8249095875,-87.868104625
2393,parking,41.8136943333,-87.8686543778
2394,parking,41.8149327,-87.87187976
2396,parking,41.8121952714,-87.8403794429
2397,parking,41.8108700444,-87.8143981444
2398,parking,41.8122184333,-87.8423538167
2400,parking,41.8119874941,-87.8462122647
2401,parking,41.81256405,-87.8199971682
2403,parking,41.8330422745,-87.8279451686
2404,parking,41.8310686176,-87.8274748041
2414,parking,41.8032348,-87.8621531833
2415,parking,41.7985966,-87.8673896909
2416,parking,41.80497364,-87.86122404
2417,parking,41.8148909222,-87.8675615444
2418,parking,41.80221092,-87.85965066
2419,parking,41.82418,-87.8484664714
2420,parking,41.8288512875,-87.8506849
2421,parking,41.8286936667,-87.8495768833
2423,parking,41.8304726,-87.8213675429
2427,parking,41.8293531135,-87.8166815568
2428,parking,41.7795826125,-87.8751785688
2429,parking,41.7829489375,-87.8756474875
2430,parking,41.8011644111,-87.8658340222
2432,parking,41.8569176955,-87.8310562091
2433,parking,41.8629599128,-87.8277785846
2434,parking,41.8635990452,-87.8308593887
2435,parking,41.85372448,-87.8317807933
2436,parking,41.8590229812,-87.8287956958
2437,parking,41.8584910296,-87.8316154296
2438,parking,41.8549660412,-87.8313857941
2441,parking,41.795585225,-87.8731955167
2443,parking,41.7942167222,-87.8293131778
2445,parking,41.9612659667,-87.6540997333
2455,parking,41.863858975,-87.8254928667
2456,parking,41.8553877667,-87.8182315111
2457,parking,41.8553084222,-87.8197567778
2458,parking,41.8639871667,-87.8263768667
2459,parking,41.855504,-87.8098518833
2460,parking,41.85416455,-87.8161476375
2461,parking,42.0316867583,-87.7061804167
2463,parking,42.02724898,-87.70938896
2464,parking,41.8556584923,-87.8043669692
2465,parking,41.8474961714,-87.8006884
2470,parking,42.023749,-87.7008871429
2471,parking,42.023422,-87.70412132
2472,parking,42.0262238556,-87.6911456
2474,parking,42.0323365857,-87.6877948714
2475,parking,42.0260315857,-87.6870220286
2476,parking,42.02578118,-87.69210474
2477,parking,42.0320865,-87.68794052
2484,parking,42.01858988,-87.6907975333
2485,parking,41.7786597333,-87.5973138667
2487,parking,41.7801037692,-87.5910870615
2488,parking,41.7792697061,-87.5911570878
2491,parking,41.77336222,-87.60189696
2492,parking,41.7739248545,-87.5939394636
2496,parking,41.7812997571,-87.5936499143
2499,parking,41.7810209417,-87.5923512917
2501,parking,41.7798168923,-87.5919841077
2502,parking,41.7808572045,-87.5910432818
2506,parking,42.0203729,-87.7228452667
2512,parking,41.9368486667,-87.6478107222
2513,parking,41.9374810833,-87.6483889667
2514,parking,41.9369897214,-87.6486153643
2515,parking,41.93764614,-87.64900952
2520,parking,41.6910457429,-87.7087318429
2521,parking,41.6871429588,-87.7037331235
2525,parking,41.6977892143,-87.6965862143
2527,parking,41.6900244,-87.7161058571
2528,parking,41.6909725875,-87.7132001625
2529,parking,41.6901899333,-87.7108078833
2531,parking,41.6909459824,-87.7177526118
2534,parking,41.6852481133,-87.7265245333
2535,parking,41.68483208,-87.725722225
2536,parking,41.6845788409,-87.7223395409
2539,parking,41.6955955,-87.70497955
2542,parking,41.7120379333,-87.7176567556
2543,parking,41.7100003412,-87.7144970529
2544,parking,41.70745784,-87.7155248
2546,parking,41.7064023,-87.7146865889
2547,parking,41.7098553125,-87.71224565
2548,parking,41.7089006563,-87.7117916438
2549,parking,41.707730475,-87.712116725
2552,parking,41.7084340467,-87.71269236
2553,parking,41.7064229417,-87.716900725
2554,parking,41.7071238077,-87.7123089308
2555,parking,41.7072917455,-87.7115997545
2556,parking,41.70678656,-87.7174324267
2557,parking,41.7106949938,-87.7144993375
2558,parking,41.7360260941,-87.6812674765
2559,parking,41.7708914167,-87.7384914333
2561,parking,41.7760242,-87.7939043
2563,parking,41.7762677,-87.79454975
2566,parking,41.7809688273,-87.7883987545
2579,parking,41.8047587,-87.60568822
2587,parking,41.7665519875,-87.5906097375
2588,parking,41.7695231889,-87.5832203556
2591,parking,41.8390001,-87.6158403182
2592,parking,41.8417192083,-87.6161602083
2593,parking,41.84318692,-87.6162925
2594,parking,41.8398819,-87.61620176
2595,parking,41.8424264937,-87.616206275
2596,parking,41.8442140923,-87.6164036077
2597,parking,41.8406401,-87.6163596545
2599,parking,41.7675357,-87.5624596833
2606,parking,41.8027832111,-87.5914718222
2608,parking,41.8093240368,-87.6024480579
2609,parking,41.809368381,-87.6035236286
2611,parking,41.8248235385,-87.5990551577
2614,parking,41.8702795,-87.63161114
2616,parking,41.8558960471,-87.6183135412
2617,parking,41.8558186647,-87.8521346353
2618,parking,41.8539559955,-87.8505196
2619,parking,41.8523604364,-87.8517890364
2620,parking,41.8514088838,-87.8504138676
2621,parking,41.8497972885,-87.8517484385
2622,parking,41.850831281,-87.8518636857
2623,parking,41.8510481118,-87.8510719235
2624,parking,41.8624937385,-87.8109552385
2626,parking,41.8624189286,-87.8124693286
2627,parking,41.8620561143,-87.8150518429
2628,parking,41.8630157632,-87.8181691895
2629,parking,41.8641449591,-87.8179356227
2631,parking,41.8643678714,-87.8102928714
2632,parking,41.840631104,-87.823310252
2633,parking,41.8490166286,-87.9024591286
2634,parking,41.85411814,-87.9146012067
2635,parking,41.85412096,-87.91566174
2636,parking,41.8660874636,-87.9011492455
2637,parking,41.8694972867,-87.9012147733
2639,parking,41.8683897571,-87.8993383143
2640,parking,41.8672874667,-87.8984264667
2641,parking,41.84657259,-87.90323136
2642,parking,41.84637483,-87.90593957
2643,parking,41.8473022552,-87.9054721862
2644,parking,41.8621281,-87.8347502
2647,parking,41.8551205444,-87.8361225333
2648,parking,41.8551681062,-87.8342857813
2649,parking,41.8570329769,-87.8359712346
2650,parking,41.8592004542,-87.8362993083
2653,parking,41.8609485556,-87.8357600889
2654,parking,41.860984592,-87.83682644
2655,parking,41.85130838,-87.84148334
2656,parking,41.8522767,-87.8418853889
2657,parking,41.85109925,-87.8387238
2660,parking,41.84841624,-87.905831192
2661,parking,41.84782312,-87.90314268
2663,parking,41.8572007,-87.9315265053
2664,parking,41.860318128,-87.937727556
2666,parking,41.7650125857,-87.7236020357
2668,parking,41.8355279,-87.90043204
2669,parking,41.8346488636,-87.8987801818
